INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
FUTSTK,JUBLFOOD,26-May-2016,0.0,XX,1285.0,1312.6,1285.0,1302.0,1311.25,14,54.7,2700,600,01-APR-2016
FUTSTK,JUSTDIAL,28-Apr-2016,0.0,XX,707.3,720.8,701.05,715.15,715.15,2457,8737.21,1669500,90000,01-APR-2016
FUTSTK,JUSTDIAL,26-May-2016,0.0,XX,702.0,702.0,702.0,702.0,702.0,2,7.02,11500,500,01-APR-2016
FUTSTK,KOTAKBANK,28-Apr-2016,0.0,XX,683.8,687.95,680.0,682.15,682.15,3197,15291.31,7446600,305200,01-APR-2016
FUTSTK,KOTAKBANK,26-May-2016,0.0,XX,683.65,689.0,683.65,689.0,688.3,2,9.6,17500,700,01-APR-2016
FUTSTK,KPIT,28-Apr-2016,0.0,XX,148.5,152.8,148.5,151.25,151.25,243,1470.73,1400000,28000,01-APR-2016
FUTSTK,KPIT,26-May-2016,0.0,XX,153.4,153.4,153.4,153.4,153.25,1,6.13,8000,4000,01-APR-2016
FUTSTK,KSCL,28-Apr-2016,0.0,XX,377.85,384.8,375.65,382.95,382.95,749,2138.63,1446000,32250,01-APR-2016
FUTSTK,KSCL,26-May-2016,0.0,XX,382.6,382.6,382.6,382.6,382.6,1,2.86,750,750,01-APR-2016
FUTSTK,KTKBANK,28-Apr-2016,0.0,XX,102.8,105.5,102.5,105.3,105.3,853,3557.41,14012000,132000,01-APR-2016
FUTSTK,KTKBANK,26-May-2016,0.0,XX,103.4,105.8,103.4,105.5,105.95,14,58.45,60000,24000,01-APR-2016
FUTSTK,L&TFH,28-Apr-2016,0.0,XX,64.05,66.95,64.0,66.05,66.05,787,4139.48,25896000,1000000,01-APR-2016
FUTSTK,L&TFH,26-May-2016,0.0,XX,65.8,66.75,65.75,65.8,66.5,16,84.82,160000,64000,01-APR-2016
FUTSTK,LICHSGFIN,28-Apr-2016,0.0,XX,490.45,494.15,485.55,488.6,488.6,3602,19426.74,7381000,151800,01-APR-2016
FUTSTK,LICHSGFIN,26-May-2016,0.0,XX,493.85,495.0,489.75,490.25,490.25,9,48.75,23100,1100,01-APR-2016
FUTSTK,LT,28-Apr-2016,0.0,XX,1220.05,1254.0,1217.0,1241.5,1241.5,14200,52765.76,7795500,40500,01-APR-2016
FUTSTK,LT,26-May-2016,0.0,XX,1225.0,1257.95,1225.0,1248.05,1248.05,104,388.67,81900,9900,01-APR-2016
FUTSTK,LUPIN,28-Apr-2016,0.0,XX,1475.45,1492.55,1460.55,1474.25,1474.25,7474,33038.06,5302200,-15900,01-APR-2016
FUTSTK,LUPIN,26-May-2016,0.0,XX,1481.8,1498.05,1468.25,1480.55,1480.55,83,368.11,37200,6600,01-APR-2016
FUTSTK,M&M,28-Apr-2016,0.0,XX,1205.25,1213.95,1192.0,1200.85,1200.85,5456,26205.32,3941200,-90400,01-APR-2016
FUTSTK,M&M,26-May-2016,0.0,XX,1210.0,1214.1,1199.0,1207.65,1207.65,27,130.21,9200,6800,01-APR-2016
FUTSTK,M&MFIN,28-Apr-2016,0.0,XX,245.05,249.2,239.6,242.75,242.75,916,4434.53,11274000,76000,01-APR-2016
FUTSTK,M&MFIN,26-May-2016,0.0,XX,239.9,240.75,239.9,240.75,245.75,4,19.23,12000,4000,01-APR-2016
FUTSTK,MARICO,28-Apr-2016,0.0,XX,244.45,247.75,241.45,243.35,243.35,335,2127.44,7797400,2600,01-APR-2016
FUTSTK,MARUTI,28-Apr-2016,0.0,XX,3719.95,3786.7,3700.05,3741.0,3741.0,12438,58233.46,2702000,67750,01-APR-2016
FUTSTK,MARUTI,26-May-2016,0.0,XX,3749.0,3797.95,3734.4,3762.5,3762.5,28,131.77,10250,1125,01-APR-2016
FUTSTK,MCDOWELL-N,28-Apr-2016,0.0,XX,2476.0,2535.0,2453.65,2510.1,2510.1,721,4520.95,599250,1500,01-APR-2016
FUTSTK,MCDOWELL-N,26-May-2016,0.0,XX,2520.0,2541.9,2520.0,2529.45,2529.25,5,31.65,1000,-250,01-APR-2016
FUTSTK,MCLEODRUSS,28-Apr-2016,0.0,XX,184.6,198.1,184.35,195.15,195.15,1206,5131.79,2910600,171600,01-APR-2016
FUTSTK,MINDTREE,28-Apr-2016,0.0,XX,652.0,687.85,652.0,670.75,670.75,1112,5994.87,1771200,-28800,01-APR-2016
FUTSTK,MOTHERSUMI,28-Apr-2016,0.0,XX,262.0,262.75,256.8,261.1,261.1,2133,8318.47,12018000,150000,01-APR-2016
FUTSTK,MOTHERSUMI,26-May-2016,0.0,XX,260.5,262.85,258.6,262.6,262.6,10,39.12,22500,3000,01-APR-2016
FUTSTK,MRF,28-Apr-2016,0.0,XX,38200.05,38364.5,37400.05,37481.9,37481.9,496,2815.17,25290,2355,01-APR-2016
FUTSTK,MRF,26-May-2016,0.0,XX,37799.95,37799.95,37799.95,37799.95,37799.95,1,5.66,15,15,01-APR-2016
FUTSTK,NCC,28-Apr-2016,0.0,XX,75.7,77.25,74.8,76.1,76.1,402,2443.53,7288000,-32000,01-APR-2016
FUTSTK,NHPC,28-Apr-2016,0.0,XX,23.8,24.35,23.7,24.2,24.2,248,1607.86,23193000,405000,01-APR-2016
FUTSTK,NHPC,26-May-2016,0.0,XX,24.0,24.0,24.0,24.0,24.35,2,13.04,135000,0,01-APR-2016
FUTSTK,NMDC,28-Apr-2016,0.0,XX,99.0,99.2,97.5,98.4,98.4,361,1771.22,7945000,195000,01-APR-2016
FUTSTK,NMDC,26-May-2016,0.0,XX,99.0,99.0,98.4,98.4,99.1,2,9.87,40000,10000,01-APR-2016
FUTSTK,NTPC,28-Apr-2016,0.0,XX,129.15,131.4,128.9,130.6,130.6,1118,5827.39,15524000,552000,01-APR-2016
FUTSTK,NTPC,26-May-2016,0.0,XX,131.3,131.55,131.3,131.55,131.55,2,10.51,64000,0,01-APR-2016
FUTSTK,OFSS,28-Apr-2016,0.0,XX,3555.05,3589.55,3515.0,3554.35,3554.35,104,554.41,119700,-2400,01-APR-2016
FUTSTK,OIL,28-Apr-2016,0.0,XX,313.95,319.0,313.55,317.95,317.95,268,1017.05,1122000,-27600,01-APR-2016
FUTSTK,ONGC,28-Apr-2016,0.0,XX,215.05,215.9,209.5,210.25,210.25,2966,12570.14,18344000,1614000,01-APR-2016
FUTSTK,ONGC,26-May-2016,0.0,XX,215.5,215.5,211.0,211.5,211.5,45,191.48,198000,64000,01-APR-2016
FUTSTK,ORIENTBANK,28-Apr-2016,0.0,XX,92.35,97.8,92.2,96.8,96.8,3059,8744.96,13119000,354000,01-APR-2016
FUTSTK,ORIENTBANK,26-May-2016,0.0,XX,94.7,98.05,94.35,96.85,96.85,28,80.22,177000,15000,01-APR-2016
FUTSTK,ORIENTBANK,30-Jun-2016,0.0,XX,94.65,96.45,93.25,96.45,98.2,12,34.0,33000,33000,01-APR-2016
FUTSTK,PAGEIND,28-Apr-2016,0.0,XX,11570.0,11739.0,11450.3,11671.15,11671.15,200,1159.43,63750,1000,01-APR-2016
FUTSTK,PCJEWELLER,28-Apr-2016,0.0,XX,351.05,355.4,344.1,345.15,345.15,294,1333.29,1066000,85800,01-APR-2016
FUTSTK,PCJEWELLER,26-May-2016,0.0,XX,343.0,343.0,343.0,343.0,358.7,1,4.45,23400,1300,01-APR-2016
FUTSTK,PETRONET,28-Apr-2016,0.0,XX,250.95,252.0,247.3,248.35,248.35,442,3312.74,4320000,150000,01-APR-2016
FUTSTK,PFC,28-Apr-2016,0.0,XX,171.75,171.75,167.15,169.7,169.7,1383,4681.37,13316000,452000,01-APR-2016
FUTSTK,PFC,26-May-2016,0.0,XX,171.6,171.6,168.5,170.75,170.75,11,37.35,18000,14000,01-APR-2016
FUTSTK,PIDILITIND,28-Apr-2016,0.0,XX,593.35,598.05,590.05,592.2,592.2,293,1740.93,1094000,-2000,01-APR-2016
FUTSTK,PNB,28-Apr-2016,0.0,XX,84.75,88.7,84.75,88.25,88.25,4924,17142.29,25572000,2056000,01-APR-2016
FUTSTK,PNB,26-May-2016,0.0,XX,86.5,88.55,86.2,88.3,88.3,66,231.15,492000,52000,01-APR-2016
FUTSTK,PNB,30-Jun-2016,0.0,XX,87.5,87.95,85.75,87.95,87.95,6,20.86,24000,24000,01-APR-2016
FUTSTK,POWERGRID,28-Apr-2016,0.0,XX,140.45,140.7,139.1,139.25,139.25,668,3736.48,14660000,752000,01-APR-2016
FUTSTK,POWERGRID,26-May-2016,0.0,XX,140.25,140.25,140.25,140.25,140.25,1,5.61,8000,4000,01-APR-2016
FUTSTK,PTC,28-Apr-2016,0.0,XX,64.0,65.45,63.4,63.6,63.6,311,1597.42,8680000,584000,01-APR-2016
FUTSTK,RCOM,28-Apr-2016,0.0,XX,50.1,51.5,50.0,50.65,50.65,2989,12149.39,70080000,2960000,01-APR-2016
FUTSTK,RCOM,26-May-2016,0.0,XX,50.75,51.5,50.7,50.9,50.95,17,69.47,728000,40000,01-APR-2016
FUTSTK,RECLTD,28-Apr-2016,0.0,XX,167.2,168.15,164.45,166.45,166.45,2040,6781.19,13400000,1116000,01-APR-2016
FUTSTK,RECLTD,26-May-2016,0.0,XX,168.5,168.5,165.25,166.75,167.4,11,36.6,84000,0,01-APR-2016
FUTSTK,RELCAPITAL,28-Apr-2016,0.0,XX,369.5,380.9,368.95,379.75,379.75,7432,42050.3,10623000,97500,01-APR-2016
FUTSTK,RELCAPITAL,26-May-2016,0.0,XX,374.5,382.0,373.3,381.3,381.3,30,170.25,49500,18000,01-APR-2016
FUTSTK,RELIANCE,28-Apr-2016,0.0,XX,1045.1,1049.8,1032.15,1039.95,1039.95,11735,60994.58,19342500,760500,01-APR-2016
FUTSTK,RELIANCE,26-May-2016,0.0,XX,1049.5,1049.5,1038.0,1044.9,1044.9,233,1215.07,183500,23000,01-APR-2016
FUTSTK,RELINFRA,28-Apr-2016,0.0,XX,533.0,559.9,532.95,558.2,558.2,11505,82251.03,6072300,484900,01-APR-2016
FUTSTK,RELINFRA,26-May-2016,0.0,XX,539.15,560.95,539.15,559.95,559.95,80,574.09,54600,27300,01-APR-2016
FUTSTK,RPOWER,28-Apr-2016,0.0,XX,49.7,51.25,49.7,50.5,50.5,1871,11346.75,46368000,1068000,01-APR-2016
FUTSTK,RPOWER,26-May-2016,0.0,XX,50.3,51.1,50.3,50.65,50.65,15,91.26,600000,84000,01-APR-2016
FUTSTK,RPOWER,30-Jun-2016,0.0,XX,51.2,51.2,50.6,50.6,51.25,3,18.32,36000,36000,01-APR-2016
FUTSTK,SAIL,28-Apr-2016,0.0,XX,43.45,44.55,43.1,43.9,43.9,940,3711.48,34038000,495000,01-APR-2016
FUTSTK,SAIL,26-May-2016,0.0,XX,43.25,44.3,43.25,43.9,43.9,17,67.0,585000,99000,01-APR-2016
FUTSTK,SBIN,28-Apr-2016,0.0,XX,194.1,198.45,192.75,196.95,196.95,23620,92648.08,58814000,4014000,01-APR-2016
FUTSTK,SBIN,26-May-2016,0.0,XX,193.95,198.35,192.55,196.8,196.8,341,1333.04,1860000,132000,01-APR-2016
FUTSTK,SIEMENS,28-Apr-2016,0.0,XX,1095.0,1136.25,1094.95,1129.35,1129.35,1768,7965.99,1008400,56800,01-APR-2016
FUTSTK,SIEMENS,26-May-2016,0.0,XX,1132.85,1141.8,1131.0,1136.6,1136.6,18,81.78,15200,2800,01-APR-2016
FUTSTK,SKSMICRO,28-Apr-2016,0.0,XX,551.2,556.9,547.1,550.15,550.15,4087,22552.0,8276000,320000,01-APR-2016
FUTSTK,SKSMICRO,26-May-2016,0.0,XX,555.5,556.95,550.85,550.85,553.25,5,27.67,8000,3000,01-APR-2016
FUTSTK,SOUTHBANK,28-Apr-2016,0.0,XX,17.7,18.45,17.7,18.35,18.35,271,1079.92,28798000,352000,01-APR-2016
FUTSTK,SRF,28-Apr-2016,0.0,XX,1294.75,1297.0,1267.0,1287.0,1287.0,727,3732.01,570400,18000,01-APR-2016
FUTSTK,SRTRANSFIN,28-Apr-2016,0.0,XX,958.15,963.15,925.0,932.7,932.7,1064,5982.91,2109600,36000,01-APR-2016
FUTSTK,SRTRANSFIN,26-May-2016,0.0,XX,956.95,960.0,935.3,935.3,935.3,5,28.38,1200,1200,01-APR-2016
FUTSTK,STAR,28-Apr-2016,0.0,XX,1087.0,1088.0,1056.05,1069.05,1069.05,1642,7011.13,812400,-4000,01-APR-2016
FUTSTK,SUNPHARMA,28-Apr-2016,0.0,XX,823.05,825.85,812.1,818.25,818.25,3136,15392.98,10448400,49800,01-APR-2016
FUTSTK,SUNPHARMA,26-May-2016,0.0,XX,822.0,827.35,818.65,822.5,822.5,28,138.15,51600,6600,01-APR-2016
FUTSTK,SUNTV,28-Apr-2016,0.0,XX,380.55,383.0,373.6,379.95,379.95,1042,7894.79,2982000,134000,01-APR-2016
FUTSTK,SUNTV,26-May-2016,0.0,XX,377.95,383.6,377.95,380.5,380.5,8,60.85,26000,14000,01-APR-2016
FUTSTK,SYNDIBANK,28-Apr-2016,0.0,XX,67.4,72.3,66.85,71.5,71.5,1654,5775.88,6360000,690000,01-APR-2016
FUTSTK,SYNDIBANK,26-May-2016,0.0,XX,68.25,71.8,68.25,71.7,71.7,15,52.59,85000,25000,01-APR-2016
FUTSTK,TATACHEM,28-Apr-2016,0.0,XX,375.7,380.0,370.5,372.15,372.15,546,2247.35,3917100,96800,01-APR-2016
FUTSTK,TATACHEM,26-May-2016,0.0,XX,374.0,374.0,374.0,374.0,374.0,3,12.34,5500,3300,01-APR-2016
FUTSTK,TATACOMM,28-Apr-2016,0.0,XX,377.05,388.0,375.15,385.9,385.9,609,2567.23,3762000,4400,01-APR-2016
FUTSTK,TATAELXSI,28-Apr-2016,0.0,XX,1891.9,1945.0,1890.0,1917.3,1917.3,1452,8386.18,499500,33600,01-APR-2016
FUTSTK,TATAELXSI,26-May-2016,0.0,XX,1943.0,1943.0,1937.25,1937.25,1928.0,2,11.64,600,300,01-APR-2016
FUTSTK,TATAGLOBAL,28-Apr-2016,0.0,XX,122.25,124.9,120.75,123.4,123.4,1384,6818.32,21488000,368000,01-APR-2016
FUTSTK,TATAGLOBAL,26-May-2016,0.0,XX,121.5,121.5,121.5,121.5,124.1,1,4.86,52000,0,01-APR-2016
FUTSTK,TATAMOTORS,28-Apr-2016,0.0,XX,386.55,387.3,380.0,382.05,382.05,7476,42936.05,25651500,475500,01-APR-2016
FUTSTK,TATAMOTORS,26-May-2016,0.0,XX,386.9,387.0,382.4,383.9,383.9,46,265.36,184500,15000,01-APR-2016
FUTSTK,TATAMOTORS,30-Jun-2016,0.0,XX,388.1,388.1,388.1,388.1,387.35,1,5.82,1500,1500,01-APR-2016
FUTSTK,TATAMTRDVR,28-Apr-2016,0.0,XX,290.2,290.2,281.8,286.85,286.85,1847,11073.1,11615100,-111300,01-APR-2016
FUTSTK,TATAMTRDVR,26-May-2016,0.0,XX,287.0,287.0,284.0,286.2,289.6,6,36.03,16800,4200,01-APR-2016
FUTSTK,TATAPOWER,28-Apr-2016,0.0,XX,65.0,65.75,63.8,65.5,65.5,1166,6041.89,26728000,600000,01-APR-2016
FUTSTK,TATAPOWER,26-May-2016,0.0,XX,65.45,65.75,64.45,65.7,65.7,12,62.53,160000,32000,01-APR-2016
FUTSTK,TATASTEEL,28-Apr-2016,0.0,XX,317.65,321.3,314.3,319.0,319.0,11370,72160.92,22182000,724000,01-APR-2016
FUTSTK,TATASTEEL,26-May-2016,0.0,XX,317.75,321.0,314.85,320.05,320.05,115,732.5,404000,36000,01-APR-2016
FUTSTK,TATASTEEL,30-Jun-2016,0.0,XX,318.1,318.1,318.1,318.1,324.2,1,6.36,2000,2000,01-APR-2016
FUTSTK,TCS,28-Apr-2016,0.0,XX,2520.3,2526.1,2451.0,2467.3,2467.3,7532,37354.19,3851800,-100600,01-APR-2016
FUTSTK,TCS,26-May-2016,0.0,XX,2533.75,2533.75,2458.6,2483.6,2483.6,39,193.51,7600,3800,01-APR-2016
FUTSTK,TCS,30-Jun-2016,0.0,XX,0.0,0.0,0.0,2571.8,2503.5,1,4.95,200,200,01-APR-2016
FUTSTK,TECHM,28-Apr-2016,0.0,XX,475.6,477.5,463.0,466.2,466.2,2896,13594.92,6314000,913000,01-APR-2016
FUTSTK,TECHM,26-May-2016,0.0,XX,474.6,474.6,466.65,467.75,467.75,12,56.46,25000,7000,01-APR-2016
FUTSTK,TECHM,30-Jun-2016,0.0,XX,480.05,480.05,480.05,480.05,472.45,1,4.8,1000,1000,01-APR-2016
FUTSTK,TITAN,28-Apr-2016,0.0,XX,336.0,344.0,336.0,340.55,340.55,1021,5223.07,4780500,-10500,01-APR-2016
FUTSTK,TITAN,26-May-2016,0.0,XX,341.5,342.45,341.5,342.45,342.45,4,20.51,10500,6000,01-APR-2016
FUTSTK,TORNTPHARM,28-Apr-2016,0.0,XX,1353.75,1372.4,1351.4,1367.85,1367.85,191,1038.62,239200,-1600,01-APR-2016
FUTSTK,TV18BRDCST,28-Apr-2016,0.0,XX,40.5,41.15,40.2,40.9,40.9,465,3223.03,59381000,493000,01-APR-2016
FUTSTK,TV18BRDCST,26-May-2016,0.0,XX,41.0,41.0,40.7,40.8,41.05,3,20.82,34000,34000,01-APR-2016
FUTSTK,TVSMOTOR,28-Apr-2016,0.0,XX,323.05,330.35,321.75,326.4,326.4,2699,17648.17,3816000,576000,01-APR-2016
FUTSTK,TVSMOTOR,26-May-2016,0.0,XX,329.0,331.4,326.9,328.0,328.0,13,85.5,32000,6000,01-APR-2016
FUTSTK,UBL,28-Apr-2016,0.0,XX,829.1,847.05,825.0,830.5,830.5,597,2500.15,723000,49000,01-APR-2016
FUTSTK,UCOBANK,28-Apr-2016,0.0,XX,38.95,41.35,38.85,40.95,40.95,677,2717.29,9160000,680000,01-APR-2016
FUTSTK,UCOBANK,26-May-2016,0.0,XX,39.2,41.2,39.1,41.05,41.05,24,96.51,210000,70000,01-APR-2016
FUTSTK,UCOBANK,30-Jun-2016,0.0,XX,39.25,40.55,39.25,40.55,41.5,5,20.06,50000,50000,01-APR-2016
FUTSTK,ULTRACEMCO,28-Apr-2016,0.0,XX,3254.95,3266.0,3207.05,3224.45,3224.45,2131,13795.63,951600,10800,01-APR-2016
FUTSTK,ULTRACEMCO,26-May-2016,0.0,XX,3249.0,3249.0,3232.0,3235.0,3243.1,3,19.43,1600,600,01-APR-2016
FUTSTK,UNIONBANK,28-Apr-2016,0.0,XX,131.4,141.45,130.3,140.0,140.0,4924,20242.06,6720000,858000,01-APR-2016
FUTSTK,UNIONBANK,26-May-2016,0.0,XX,131.4,141.4,131.4,140.35,140.35,40,164.37,156000,39000,01-APR-2016
FUTSTK,UNITECH,28-Apr-2016,0.0,XX,4.95,5.4,4.9,5.35,5.35,971,3920.68,181874000,3619000,01-APR-2016
FUTSTK,UNITECH,26-May-2016,0.0,XX,5.0,5.3,5.0,5.2,5.35,4,16.01,3311000,0,01-APR-2016
FUTSTK,UPL,28-Apr-2016,0.0,XX,477.3,477.3,464.25,469.6,469.6,1413,6642.19,6272000,31000,01-APR-2016
FUTSTK,UPL,26-May-2016,0.0,XX,473.75,473.75,467.1,467.1,472.2,3,14.07,10000,3000,01-APR-2016
FUTSTK,VEDL,28-Apr-2016,0.0,XX,90.2,92.0,88.1,90.7,90.7,5626,20335.44,54316000,968000,01-APR-2016
FUTSTK,VEDL,26-May-2016,0.0,XX,89.0,91.45,89.0,91.1,91.1,49,177.31,344000,16000,01-APR-2016
FUTSTK,VOLTAS,28-Apr-2016,0.0,XX,277.8,286.3,275.2,284.45,284.45,1925,8716.33,3017600,238400,01-APR-2016
FUTSTK,VOLTAS,26-May-2016,0.0,XX,282.9,285.85,282.7,284.7,288.35,34,154.73,49600,40000,01-APR-2016
FUTSTK,WIPRO,28-Apr-2016,0.0,XX,570.3,574.0,559.6,563.95,563.95,2290,12974.09,6238000,219000,01-APR-2016
FUTSTK,WOCKPHARMA,28-Apr-2016,0.0,XX,981.9,997.75,969.0,979.5,979.5,2759,10170.92,2120625,80625,01-APR-2016
FUTSTK,WOCKPHARMA,26-May-2016,0.0,XX,982.35,982.35,982.3,982.3,989.4,4,14.75,3000,750,01-APR-2016
FUTSTK,YESBANK,28-Apr-2016,0.0,XX,866.85,868.55,853.55,859.65,859.65,10008,60263.23,7525700,135100,01-APR-2016
FUTSTK,YESBANK,26-May-2016,0.0,XX,867.9,867.9,852.9,858.55,858.55,74,444.65,66500,16100,01-APR-2016
FUTSTK,ZEEL,28-Apr-2016,0.0,XX,387.05,391.0,384.35,387.8,387.8,1986,9998.47,7443800,97500,01-APR-2016
FUTSTK,ZEEL,26-May-2016,0.0,XX,387.25,392.2,387.25,390.0,391.55,6,30.45,10400,6500,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,12000.0,CE,4105.0,4200.0,4050.0,4150.15,4150.15,35,169.54,38880,-480,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,12500.0,CE,3613.2,3613.2,3613.2,3613.2,3613.2,1,4.83,270,0,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,13000.0,CE,3150.0,3150.0,3065.6,3122.65,3122.65,9,43.51,13380,-120,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,13500.0,CE,2621.45,2634.7,2574.0,2634.7,2634.7,8,38.61,7290,-150,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,14000.0,CE,2182.05,2318.5,2091.05,2237.75,2237.75,64,310.76,38760,-180,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,14500.0,CE,1700.0,1799.0,1620.0,1757.25,1757.25,125,607.04,21330,1020,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,15000.0,CE,1299.95,1375.0,1165.0,1325.25,1325.25,968,4720.25,85620,-7020,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,15300.0,CE,1000.0,1000.0,888.0,888.0,888.0,2,9.74,210,60,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,15400.0,CE,855.0,985.0,855.0,985.0,985.0,4,19.57,180,0,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,15500.0,CE,850.0,955.15,782.5,902.55,902.55,659,3231.26,85920,-2280,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,15600.0,CE,748.55,859.3,748.55,850.0,850.0,10,49.23,780,60,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,15700.0,CE,700.0,786.0,650.0,750.95,750.95,54,266.03,1110,-180,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,15800.0,CE,607.65,714.05,583.1,680.25,680.25,107,527.58,5580,1170,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,15900.0,CE,533.8,660.6,530.0,614.9,614.9,50,247.3,1620,510,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,16000.0,CE,575.0,596.0,460.9,552.75,552.75,11658,57772.07,185040,4590,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,16100.0,CE,455.15,529.7,412.0,493.95,493.95,1291,6414.45,12210,4350,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,16200.0,CE,400.0,469.4,362.1,437.45,437.45,3880,19329.96,22080,2700,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,16300.0,CE,350.0,416.0,317.55,384.7,384.7,3529,17645.63,25290,10590,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,16400.0,CE,339.75,365.0,275.0,334.05,334.05,1874,9397.64,11790,3450,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,16500.0,CE,260.0,318.0,236.85,292.85,292.85,31326,157631.29,330930,48720,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,16600.0,CE,230.05,300.0,205.0,251.55,251.55,570,2879.31,8820,3000,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,16700.0,CE,204.3,234.25,171.75,216.6,216.6,1063,5390.51,10950,5490,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,16800.0,CE,169.0,201.15,145.7,183.65,183.65,1650,8400.81,20040,16110,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,16900.0,CE,141.7,169.9,124.75,155.65,155.65,331,1692.42,4740,3840,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,17000.0,CE,113.55,145.0,102.0,129.55,129.55,33683,173004.07,388500,63690,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,17100.0,CE,101.0,120.45,88.0,108.65,108.65,301,1553.29,3660,1920,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,17200.0,CE,90.0,100.75,72.0,90.5,90.5,322,1670.09,6630,6540,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,17300.0,CE,69.0,88.25,56.55,72.15,72.15,120,625.39,2580,1200,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,17400.0,CE,54.45,66.0,52.5,63.45,63.45,262,1372.5,2370,2340,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,17500.0,CE,42.75,57.0,40.2,51.25,51.25,16355,86098.55,173370,50400,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,17600.0,CE,36.5,45.0,34.05,42.85,42.85,36,190.49,780,780,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,17700.0,CE,30.0,38.9,27.0,35.95,35.95,365,1941.86,10350,5850,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,12000.0,PE,1.5,3.5,1.35,1.4,1.4,451,1623.84,37800,-2310,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,12500.0,PE,3.0,6.0,3.0,5.0,5.0,12,45.01,2190,-60,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,13000.0,PE,7.5,9.5,5.95,6.25,6.25,164,639.98,24870,960,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,13500.0,PE,15.0,16.0,11.6,12.1,12.1,552,2237.89,35220,3300,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,14000.0,PE,21.4,30.0,21.0,22.85,22.85,3619,15227.85,97860,19830,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,14100.0,PE,20.05,20.05,20.05,20.05,20.05,1,4.23,30,30,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,14400.0,PE,45.0,45.0,44.0,44.4,44.4,22,95.33,750,630,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,14500.0,PE,43.25,56.5,40.0,43.7,43.7,9731,42474.38,98490,29220,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,14600.0,PE,50.0,63.4,47.6,48.7,48.7,123,540.81,2160,2130,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,14700.0,PE,69.0,73.5,53.45,56.25,56.25,246,1089.68,5490,4860,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,14800.0,PE,70.9,83.6,60.7,65.95,65.95,158,704.96,2400,1680,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,14900.0,PE,70.0,95.65,69.1,73.2,73.2,126,566.17,2490,1530,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,15000.0,PE,89.6,110.15,77.8,84.65,84.65,26106,118233.98,310860,92850,01-APR-2016
OPTIDX,BANKNIFTY,28-Apr-2016,15100.0,PE,102.9,124.2,88.0,97.2,97.2,540,2463.93,3180,1530,01-APR-2016
